Time (s),White pixels,Mean Brightness
3248.734000,0.142822,50.196078
3249.233000,0.135727,50.196078
3249.733000,0.140610,50.196078
3250.234000,0.145721,50.196078
3250.733000,0.144043,50.196078
3251.233000,0.142593,50.196078
3251.733000,0.146255,50.196078
3252.233000,0.143738,50.196078
3252.733000,0.140152,50.196078
3253.233000,0.139160,50.196078
3253.734000,0.129547,50.196078
3254.234000,0.122299,50.196078
3254.735000,0.120544,50.196078
3255.234000,0.116806,50.196078
3255.735000,0.098801,50.196078
3256.235000,0.092392,50.000000
3256.733000,0.109863,50.196078
3257.234000,0.085983,50.196078
3257.734000,0.086288,50.196078
3258.234000,0.082092,50.196078
3258.734000,0.078430,50.196078
3259.233000,0.085373,50.196078
3259.734000,0.077209,50.196078
3260.233000,0.080490,50.196078
3260.733000,0.079727,50.196078
3261.235000,0.098267,50.196078
3261.841000,0.106430,50.196078
3262.243000,0.089264,50.196078
3262.733000,0.090942,50.392157
3263.233000,0.094299,50.196078
3263.734000,0.114594,50.196078
3264.234000,0.117416,50.196078
3264.734000,0.118027,50.196078
3265.233000,0.107803,50.196078
3265.734000,0.122528,50.196078
3266.233000,0.109024,50.196078
3266.733000,0.109100,50.196078
3267.233000,0.113144,50.196078
3267.733000,0.113525,50.196078
3268.233000,0.115356,50.196078
3268.734000,0.132751,50.196078
3269.234000,0.131912,50.196078
3269.734000,0.136185,50.196078
3270.233000,0.121155,50.392157
3270.733000,0.120697,50.196078
3271.234000,0.135956,50.196078
3271.734000,0.137939,50.196078
3272.233000,0.121307,50.196078
3272.734000,0.142212,50.196078
3273.234000,0.133438,50.196078
3273.734000,0.144958,50.196078
3274.233000,0.132141,50.196078
3274.733000,0.133286,50.196078
3275.233000,0.130844,50.196078
3275.733000,0.133743,50.196078
3276.233000,0.131073,50.196078
3276.734000,0.145645,50.392157
3277.234000,0.144501,50.196078
3277.733000,0.133209,50.196078
3278.233000,0.135040,50.196078
3278.733000,0.132446,50.196078
3279.234000,0.143738,50.196078
3279.733000,0.133514,50.196078
3280.233000,0.133743,50.196078
3280.733000,0.131836,50.196078
3281.234000,0.145416,50.196078
3281.733000,0.130768,50.196078
3282.233000,0.132828,50.196078
3282.733000,0.132751,50.196078
3283.234000,0.143967,50.196078
3283.733000,0.130768,50.196078
3284.233000,0.132370,50.196078
3284.734000,0.144119,50.196078
3285.234000,0.142670,50.196078
3285.733000,0.133514,50.196078
3286.233000,0.131836,50.196078
3286.734000,0.133057,50.196078
3287.233000,0.135574,50.392157
3287.734000,0.145493,50.196078
3288.233000,0.136337,50.196078
3288.733000,0.133667,50.196078
3289.233000,0.135651,50.000000
3289.733000,0.137634,50.196078
3290.233000,0.141296,50.196078
3290.733000,0.140381,50.196078
3291.233000,0.138092,50.196078
3291.733000,0.141449,50.196078
3292.233000,0.140762,50.196078
3292.734000,0.142441,50.196078
3293.234000,0.142670,50.196078
3293.733000,0.143127,50.196078
3294.234000,0.139084,50.196078
3294.733000,0.146027,50.196078
3295.233000,0.142822,50.196078
3295.733000,0.143280,50.196078
3296.233000,0.144806,50.196078
3296.734000,0.127029,50.196078
3297.234000,0.121155,50.196078
3297.733000,0.141907,50.196078
3298.233000,0.140686,50.196078
3298.734000,0.117874,50.196078
3299.233000,0.134430,50.196078
3299.733000,0.132980,50.196078
3300.234000,0.115204,50.196078
3300.733000,0.125122,50.196078
3301.234000,0.111771,50.196078
3301.733000,0.124435,50.196078
3302.233000,0.120316,50.196078
3302.733000,0.118942,50.000000
3303.233000,0.117493,50.392157
3303.734000,0.104065,50.196078
3304.234000,0.106506,50.196078
3304.733000,0.117645,50.196078
3305.233000,0.116806,50.196078
3305.734000,0.112152,50.196078
3306.234000,0.101929,50.196078
3306.735000,0.105591,50.196078
3307.234000,0.106583,50.196078
3307.733000,0.118942,50.196078
3308.233000,0.115204,50.196078
3308.734000,0.115204,50.196078
3309.233000,0.121918,50.196078
3309.734000,0.104523,50.196078
3310.233000,0.122986,50.196078
3310.733000,0.116577,50.196078
3311.235000,0.105743,50.196078
3311.734000,0.134048,50.196078
3312.234000,0.112534,50.196078
3312.734000,0.129547,50.196078
3313.233000,0.144119,50.196078
3313.734000,0.135422,50.196078
3314.234000,0.126572,50.196078
3314.734000,0.139999,50.196078
3315.233000,0.141525,50.196078
3315.734000,0.142441,50.196078
3316.233000,0.143051,50.196078
3316.736000,0.122070,50.196078
3317.234000,0.142822,50.196078
3317.734000,0.144501,50.196078
3318.233000,0.137558,50.196078
3318.735000,0.142441,50.196078
3319.235000,0.141830,50.196078
3319.734000,0.145035,50.196078
3320.233000,0.133820,50.196078
3320.735000,0.144424,50.392157
3321.234000,0.136566,50.196078
3321.735000,0.144653,50.392157
3322.233000,0.125046,50.196078
3322.734000,0.126419,50.000000
3323.234000,0.122757,50.196078
3323.734000,0.119476,50.196078
3324.235000,0.136871,50.196078
3324.735000,0.139771,50.392157
3325.234000,0.114288,50.196078
3325.733000,0.116882,50.196078
3326.234000,0.124512,50.196078
3326.734000,0.117035,50.196078
3327.234000,0.125656,50.196078
3327.734000,0.112915,50.196078
3328.234000,0.120239,50.196078
3328.734000,0.119171,50.196078
3329.233000,0.114212,50.196078
3329.733000,0.114975,50.196078
3330.234000,0.122528,50.196078
3330.734000,0.119171,50.196078
3331.233000,0.113373,50.196078
3331.733000,0.117569,50.196078
3332.234000,0.117950,50.196078
3332.733000,0.121155,50.196078
3333.233000,0.127411,50.196078
3333.733000,0.125351,50.392157
3334.233000,0.122604,50.196078
3334.734000,0.124435,50.196078
3335.233000,0.117416,50.000000
3335.734000,0.132446,50.196078
3336.233000,0.122986,50.196078
3336.734000,0.142670,50.196078
3337.235000,0.143356,50.392157
3337.735000,0.141220,50.196078
3338.235000,0.146484,50.196078
3338.734000,0.142441,50.196078
3339.234000,0.139236,50.196078
3339.733000,0.137711,50.196078
3340.235000,0.130920,50.196078
3340.734000,0.146179,50.196078
3341.234000,0.144577,50.196078
3341.733000,0.145569,50.196078
3342.236000,0.120926,50.196078
3342.734000,0.132980,50.196078
3343.233000,0.142670,50.196078
3343.733000,0.145645,50.392157
3344.233000,0.144501,50.196078
3344.735000,0.112915,50.196078
3345.233000,0.126801,50.196078
3345.734000,0.118790,50.196078
3346.235000,0.095978,50.196078
3346.733000,0.118866,50.196078
3347.234000,0.101471,50.196078
3347.733000,0.113602,50.196078
3348.233000,0.116806,50.196078
3348.733000,0.110703,50.196078
3349.233000,0.099106,50.392157
3349.733000,0.097504,50.196078
3350.233000,0.095596,50.196078
3350.733000,0.082779,50.392157
3351.234000,0.084152,50.196078
3351.733000,0.089035,50.196078
3352.233000,0.084763,50.196078
3352.734000,0.082245,50.196078
3353.234000,0.087585,50.196078
3353.734000,0.108795,50.196078
3354.234000,0.084381,50.196078
3354.734000,0.114365,50.196078
3355.233000,0.096130,50.196078
3355.733000,0.107040,50.196078
3356.234000,0.117187,50.196078
3356.733000,0.116730,50.196078
3357.233000,0.121460,50.196078
3357.734000,0.144272,50.196078
3358.234000,0.137787,50.196078
3358.734000,0.143509,50.392157
3359.234000,0.140915,50.392157
3359.734000,0.143814,50.196078
3360.233000,0.143814,50.196078
3360.734000,0.145874,50.196078
3361.234000,0.141983,50.196078
3361.733000,0.139465,50.196078
3362.233000,0.127487,50.196078
3362.733000,0.124512,50.392157
3363.234000,0.111313,50.196078
3363.734000,0.114822,50.196078
3364.234000,0.106125,50.196078
3364.734000,0.100861,50.196078
3365.235000,0.084534,50.196078
3365.734000,0.102539,50.196078
3366.235000,0.081558,50.196078
3366.733000,0.099564,50.196078
3367.234000,0.087509,50.196078
3367.733000,0.098801,50.392157
3368.235000,0.075684,50.196078
3368.733000,0.092163,50.196078
3369.234000,0.084534,50.196078
3369.734000,0.084534,50.196078
3370.233000,0.082779,50.196078
3370.733000,0.090942,50.196078
3371.234000,0.079269,50.196078
3371.734000,0.083847,50.196078
3372.233000,0.081329,50.196078
3372.733000,0.089417,50.196078
3373.234000,0.077515,50.196078
3373.734000,0.082092,50.196078
3374.233000,0.086670,50.196078
3374.734000,0.079346,50.196078
3375.234000,0.088882,50.196078
3375.734000,0.083466,50.196078
3376.235000,0.098724,50.196078
3376.734000,0.081558,50.196078
3377.234000,0.082626,50.196078
3377.734000,0.082245,50.196078
3378.234000,0.095596,50.196078
3378.733000,0.081863,50.196078
3379.233000,0.088577,50.196078
3379.733000,0.094757,50.196078
3380.234000,0.109406,50.196078
3380.734000,0.100937,50.196078
3381.233000,0.110016,50.196078
3381.734000,0.108948,50.196078
3382.234000,0.112839,50.000000
3382.735000,0.127792,50.196078
3383.233000,0.113144,50.196078
3383.734000,0.127563,50.196078
3384.234000,0.130692,50.196078
3384.734000,0.132141,50.196078
3385.233000,0.132523,50.392157
3385.734000,0.131149,50.196078
3386.234000,0.139618,50.196078
3386.733000,0.135727,50.196078
3387.234000,0.145645,50.196078
3387.734000,0.143890,50.196078
3388.233000,0.138855,50.196078
3388.734000,0.131226,50.196078
3389.233000,0.145264,50.196078
3389.734000,0.136185,50.196078
3390.233000,0.143967,50.196078
3390.733000,0.141220,50.196078
3391.234000,0.137787,50.392157
3391.734000,0.143585,50.196078
3392.234000,0.131226,50.196078
3392.734000,0.141525,50.196078
3393.234000,0.123520,50.196078
3393.733000,0.144424,50.392157
3394.235000,0.114136,50.196078
3394.735000,0.113678,50.196078
3395.235000,0.115585,50.000000
3395.734000,0.125885,50.196078
3396.233000,0.129776,50.196078
3396.733000,0.130081,50.196078
3397.235000,0.107880,50.196078
3397.733000,0.127335,50.392157
3398.235000,0.108948,50.000000
3398.734000,0.111847,50.196078
3399.233000,0.120926,50.196078
3399.733000,0.123825,50.196078
3400.233000,0.120468,50.196078
3400.734000,0.119476,50.000000
3401.233000,0.122070,50.196078
3401.733000,0.122070,50.196078
3402.233000,0.119171,50.196078
3402.734000,0.120163,50.196078
3403.235000,0.109253,50.196078
3403.733000,0.136642,50.196078
3404.233000,0.134659,50.196078
3404.735000,0.112762,50.196078
3405.233000,0.120621,50.196078
3405.734000,0.113754,50.196078
3406.234000,0.122452,50.196078
3406.734000,0.116653,50.196078
3407.233000,0.128479,50.196078
3407.734000,0.130234,50.392157
3408.233000,0.128784,50.196078
3408.733000,0.129547,50.000000
3409.233000,0.133057,50.196078
3409.735000,0.113297,50.196078
3410.234000,0.136948,50.196078
3410.735000,0.115967,50.196078
3411.233000,0.138931,50.196078
3411.734000,0.131683,50.196078
3412.233000,0.147324,50.196078
3412.733000,0.147705,50.392157
3413.233000,0.146179,50.196078
3413.733000,0.144577,50.196078
3414.235000,0.126495,50.196078
3414.735000,0.126038,50.196078
3415.235000,0.132141,50.000000
3415.735000,0.129013,50.196078
3416.235000,0.128784,50.196078
3416.733000,0.146027,50.392157
3417.234000,0.122299,50.196078
3417.734000,0.138931,50.196078
3418.235000,0.126648,50.196078
3418.733000,0.150757,50.196078
3419.234000,0.135040,50.196078
3419.733000,0.151291,50.196078
3420.232000,0.148621,50.196078
3420.733000,0.142822,50.196078
3421.233000,0.130768,50.196078
3421.734000,0.128937,50.196078
3422.232000,0.135651,50.196078
3422.734000,0.124664,50.392157
3423.235000,0.102615,50.196078
3423.734000,0.123367,50.196078
3424.234000,0.101624,50.196078
3424.733000,0.116043,50.196078
3425.234000,0.110626,50.196078
3425.733000,0.112762,50.196078
3426.233000,0.108414,50.196078
3426.733000,0.096664,50.196078
3427.233000,0.097733,50.196078
3427.734000,0.093460,50.196078
3428.235000,0.083160,50.196078
3428.734000,0.084000,50.392157
3429.233000,0.082932,50.196078
3429.734000,0.092087,50.196078
3430.235000,0.103989,50.196078
3430.734000,0.108643,50.196078
3431.234000,0.099487,50.196078
3431.735000,0.122223,50.196078
3432.234000,0.113678,50.196078
3432.734000,0.129547,50.196078
3433.234000,0.122070,50.392157
3433.733000,0.111465,50.196078
3434.234000,0.125961,50.000000
3434.733000,0.121765,50.392157
3435.233000,0.126419,50.196078
3435.733000,0.127869,50.196078
3436.233000,0.128021,50.196078
3436.733000,0.133286,50.196078
3437.233000,0.138779,50.196078
3437.734000,0.149460,50.196078
3438.234000,0.150604,50.196078
3438.733000,0.146103,50.196078
3439.233000,0.146866,50.196078
3439.733000,0.150681,50.392157
3440.234000,0.147324,50.196078
3440.734000,0.148010,50.196078
3441.234000,0.132065,50.196078
3441.734000,0.128403,50.196078
3442.233000,0.131912,50.196078
3442.734000,0.127792,50.196078
3443.234000,0.124207,50.196078
3443.734000,0.118103,50.196078
3444.234000,0.109406,50.196078
3444.735000,0.093842,50.196078
3445.234000,0.108948,50.196078
3445.733000,0.102615,50.196078
3446.233000,0.092010,50.196078
3446.734000,0.084839,50.196078
3447.234000,0.083847,50.000000
3447.733000,0.087128,50.196078
3448.234000,0.101166,50.196078
3448.734000,0.115051,50.196078
3449.233000,0.114059,50.196078
3449.734000,0.113907,50.196078
3450.234000,0.133667,50.196078
3450.734000,0.149536,50.196078
3451.234000,0.149536,50.196078
3451.733000,0.145493,50.196078
3452.233000,0.143356,50.196078
3452.734000,0.141602,50.196078
3453.234000,0.141830,50.196078
3453.733000,0.141907,50.196078
3454.234000,0.125275,50.196078
3454.733000,0.123367,50.196078
3455.235000,0.092010,50.196078
3455.735000,0.088806,50.196078
3456.235000,0.087585,50.196078
3456.734000,0.084000,50.196078
3457.234000,0.083923,50.196078
3457.734000,0.089340,50.196078
3458.234000,0.090866,50.196078
3458.733000,0.090942,50.196078
3459.233000,0.111923,50.392157
3459.734000,0.121536,50.196078
3460.233000,0.118637,50.196078
3460.734000,0.119247,50.196078
3461.233000,0.118332,50.196078
3461.734000,0.138626,50.392157
3462.234000,0.136337,50.196078
3462.735000,0.146713,50.196078
3463.233000,0.134125,50.196078
3463.734000,0.143509,50.196078
3464.233000,0.144577,50.196078
3464.733000,0.144501,50.196078
3465.235000,0.134201,50.392157
3465.733000,0.148621,50.196078
3466.234000,0.145340,50.196078
3466.734000,0.146408,50.196078
3467.235000,0.131226,50.196078
3467.734000,0.124054,50.196078
3468.234000,0.132904,50.196078
3468.733000,0.141525,50.196078
3469.233000,0.126190,50.196078
3469.733000,0.140152,50.392157
3470.235000,0.122452,50.196078
3470.733000,0.129166,50.392157
3471.234000,0.125580,50.196078
3471.734000,0.116882,50.196078
3472.234000,0.122986,50.196078
3472.735000,0.109711,50.196078
3473.233000,0.123367,50.196078
3473.733000,0.121994,50.196078
3474.234000,0.115509,50.196078
3474.734000,0.109024,50.196078
3475.234000,0.097198,50.196078
3475.734000,0.103836,50.196078
3476.234000,0.094070,50.196078
3476.734000,0.106812,50.392157
3477.233000,0.101700,50.000000
3477.733000,0.091934,50.392157
3478.234000,0.097504,50.196078
3478.735000,0.079498,50.196078
3479.235000,0.086136,50.196078
3479.734000,0.078506,50.196078
3480.233000,0.088120,50.196078
3480.733000,0.085297,50.196078
3481.233000,0.083313,50.196078
3481.734000,0.083923,50.196078
3482.234000,0.082855,50.196078
3482.734000,0.080719,50.196078
3483.233000,0.081558,50.196078
3483.734000,0.084381,50.196078
3484.234000,0.085831,50.196078
3484.734000,0.107040,50.196078
3485.233000,0.089569,50.196078
3485.733000,0.092621,50.196078
3486.234000,0.105286,50.196078
3486.734000,0.115662,50.196078
3487.233000,0.112762,50.196078
3487.734000,0.114288,50.196078
3488.233000,0.119934,50.196078
3488.734000,0.138626,50.196078
3489.234000,0.132828,50.196078
3489.735000,0.141602,50.196078
3490.233000,0.125580,50.196078
3490.734000,0.144043,50.196078
3491.234000,0.148849,50.196078
3491.733000,0.139313,50.196078
3492.235000,0.139923,50.196078
3492.735000,0.136795,50.196078
3493.235000,0.133209,50.196078
3493.735000,0.132446,50.196078
3494.234000,0.141907,50.196078
3494.734000,0.126038,50.196078
3495.234000,0.134277,50.196078
3495.734000,0.125198,50.196078
3496.235000,0.122681,50.196078
3496.735000,0.114594,50.196078
3497.234000,0.122681,50.196078
3497.734000,0.118561,50.196078
3498.233000,0.126953,50.196078
3498.735000,0.099640,50.196078
3499.234000,0.101624,50.196078
3499.734000,0.112305,50.196078
3500.233000,0.113144,50.196078
3500.733000,0.114746,50.196078
3501.233000,0.113220,50.196078
3501.733000,0.108871,50.196078
3502.235000,0.092163,50.196078
3502.734000,0.105133,50.196078
3503.234000,0.090790,50.392157
3503.734000,0.089035,50.196078
3504.234000,0.080795,50.196078
3504.734000,0.091248,50.196078
3505.233000,0.087509,50.196078
3505.735000,0.080948,50.196078
3506.235000,0.089874,50.196078
3506.733000,0.080261,50.196078
3507.233000,0.081329,50.196078
3507.734000,0.081100,50.196078
3508.234000,0.081635,50.196078
3508.734000,0.105743,50.196078
3509.233000,0.092010,50.196078
3509.734000,0.105820,50.196078
3510.234000,0.110321,50.196078
3510.734000,0.123215,50.196078
3511.234000,0.116196,50.196078
3511.733000,0.112915,50.000000
3512.234000,0.119400,50.196078
3512.734000,0.131378,50.196078
3513.233000,0.120010,50.196078
3513.734000,0.138931,50.196078
3514.234000,0.137329,50.196078
3514.734000,0.135498,50.196078
3515.233000,0.143204,50.196078
3515.734000,0.138779,50.196078
3516.234000,0.131607,50.196078
3516.734000,0.142975,50.196078
3517.234000,0.147629,50.392157
3517.733000,0.146637,50.196078
3518.234000,0.142059,50.196078
3518.734000,0.127411,50.196078
3519.234000,0.120010,50.196078
3519.734000,0.124893,50.196078
3520.233000,0.128250,50.196078
3520.733000,0.119858,50.196078
3521.233000,0.115662,50.196078
3521.733000,0.112534,50.196078
3522.234000,0.084152,50.000000
3522.734000,0.089874,50.196078
3523.234000,0.084457,50.196078
3523.733000,0.089645,50.196078
3524.233000,0.089493,50.196078
3524.733000,0.082397,50.196078
3525.233000,0.079498,50.196078
3525.734000,0.088654,50.196078
3526.235000,0.113297,50.196078
3526.734000,0.108871,50.196078
3527.234000,0.117340,50.196078
3527.734000,0.111389,50.392157
3528.234000,0.113831,50.196078
3528.734000,0.112381,50.196078
3529.234000,0.114670,50.196078
3529.733000,0.113754,50.196078
3530.233000,0.122604,50.196078
3530.734000,0.135727,50.196078
3531.234000,0.143433,50.196078
3531.733000,0.139236,50.196078
3532.233000,0.136032,50.196078
3532.733000,0.144043,50.196078
3533.234000,0.142517,50.196078
3533.734000,0.123367,50.196078
3534.234000,0.137558,50.196078
3534.733000,0.142136,50.196078
3535.233000,0.122757,50.196078
3535.734000,0.116577,50.196078
3536.234000,0.110397,50.196078
3536.735000,0.096359,50.196078
3537.234000,0.109177,50.196078
3537.734000,0.097885,50.196078
3538.234000,0.091858,50.196078
3538.734000,0.083923,50.196078
3539.233000,0.093918,50.196078
3539.734000,0.076523,50.196078
3540.233000,0.080261,50.000000
3540.733000,0.077438,50.196078
3541.233000,0.073547,50.196078
3541.733000,0.077286,50.196078
3542.234000,0.087051,50.196078
3542.733000,0.098877,50.196078
3543.234000,0.116730,50.196078
3543.733000,0.108414,50.196078
3544.233000,0.115662,50.196078
3544.734000,0.125351,50.196078
3545.234000,0.125198,50.196078
3545.733000,0.121689,50.196078
3546.234000,0.138626,50.196078
3546.734000,0.143814,50.196078
3547.234000,0.144272,50.196078
3547.734000,0.136032,50.196078
3548.234000,0.127640,50.196078
3548.734000,0.141983,50.392157
3549.233000,0.132751,50.196078
3549.733000,0.120697,50.000000
3550.233000,0.116882,50.196078
3550.734000,0.088730,50.196078
3551.234000,0.085220,50.196078
3551.733000,0.089035,50.196078
3552.234000,0.084915,50.196078
3552.733000,0.082932,50.196078
3553.233000,0.077209,50.000000
3553.733000,0.086517,50.196078
3554.233000,0.107117,50.196078
3554.733000,0.116806,50.196078
3555.234000,0.135880,50.392157
3555.733000,0.128098,50.196078
3556.233000,0.136490,50.196078
3556.733000,0.141830,50.196078
3557.233000,0.147247,50.196078
3557.734000,0.127106,50.196078
3558.233000,0.136108,50.196078
3558.733000,0.126572,50.196078
3559.233000,0.120621,50.196078
3559.733000,0.111389,50.392157
3560.234000,0.087051,50.196078
3560.734000,0.088959,50.196078
3561.233000,0.085220,50.196078
3561.734000,0.104294,50.196078
3562.234000,0.112381,50.196078
3562.733000,0.107040,50.196078
3563.233000,0.115662,50.196078
3563.734000,0.137177,50.196078
3564.233000,0.131989,50.196078
3564.733000,0.137863,50.196078
3565.233000,0.145187,50.196078
3565.733000,0.146484,50.196078
3566.233000,0.133667,50.196078
3566.733000,0.121841,50.196078
3567.234000,0.117264,50.196078
3567.734000,0.092316,50.196078
3568.233000,0.097733,50.196078
3568.733000,0.087967,50.196078
3569.233000,0.081558,50.196078
3569.733000,0.078506,50.196078
3570.233000,0.090790,50.196078
3570.733000,0.104828,50.196078
3571.233000,0.111694,50.196078
3571.733000,0.121613,50.196078
3572.233000,0.133362,50.196078
3572.734000,0.142136,50.196078
3573.234000,0.146942,50.196078
3573.733000,0.140228,50.196078
3574.233000,0.126724,50.196078
3574.733000,0.119476,50.196078
3575.233000,0.112000,50.196078
3575.733000,0.097504,50.196078
3576.233000,0.090714,50.196078
3576.733000,0.080338,50.196078
3577.234000,0.076828,50.196078
3577.733000,0.086975,50.196078
3578.233000,0.101624,50.196078
3578.733000,0.112915,50.196078
3579.233000,0.116577,50.196078
3579.734000,0.135193,50.196078
3580.233000,0.129623,50.196078
3580.733000,0.137329,50.392157
3581.233000,0.138931,50.392157
3581.733000,0.142899,50.196078
3582.233000,0.142899,50.196078
3582.733000,0.148468,50.196078
3583.233000,0.145187,50.196078
3583.733000,0.141754,50.196078
3584.233000,0.136948,50.196078
3584.733000,0.132675,50.196078
3585.233000,0.126648,50.196078
3585.733000,0.123215,50.196078
3586.234000,0.109482,50.196078
3586.733000,0.121155,50.196078
3587.233000,0.117798,50.196078
3587.733000,0.116959,50.196078
3588.234000,0.100708,50.196078
3588.733000,0.109634,50.196078
3589.234000,0.097122,50.196078
3589.734000,0.097351,50.196078
3590.233000,0.113144,50.196078
3590.734000,0.112457,50.196078
3591.233000,0.111694,50.196078
3591.733000,0.112915,50.196078
3592.234000,0.114975,50.196078
3592.733000,0.114441,50.196078
3593.233000,0.117264,50.392157
3593.733000,0.116272,50.196078
3594.234000,0.106049,50.196078
3594.734000,0.112839,50.196078
3595.234000,0.116501,50.196078
3595.734000,0.117645,50.196078
3596.233000,0.137634,50.196078
3596.734000,0.123215,50.196078
3597.233000,0.145035,50.196078
3597.734000,0.134201,50.196078
3598.233000,0.142441,50.196078
3598.733000,0.140533,50.196078
3599.234000,0.145645,50.196078
3599.733000,0.135040,50.196078
3600.234000,0.128784,50.196078
3600.733000,0.126266,50.392157
3601.234000,0.134048,50.196078
3601.733000,0.113297,50.196078
3602.233000,0.110779,50.196078
3602.734000,0.115662,50.196078
3603.233000,0.096207,50.196078
3603.733000,0.088959,50.196078
3604.234000,0.103989,50.196078
3604.733000,0.080643,50.196078
3605.235000,0.084534,50.196078
3605.733000,0.081787,50.196078
3606.233000,0.085754,50.196078
3606.734000,0.083923,50.196078
3607.233000,0.102463,50.196078
3607.733000,0.112381,50.196078
3608.233000,0.113449,50.196078
3608.733000,0.120239,50.196078
3609.233000,0.121460,50.196078
3609.733000,0.128937,50.196078
3610.233000,0.135574,50.196078
3610.733000,0.142822,50.196078
3611.234000,0.132446,50.196078
3611.734000,0.140152,50.392157
3612.233000,0.142517,50.000000
3612.734000,0.145111,50.000000
3613.233000,0.128708,50.196078
3613.733000,0.123978,50.392157
3614.234000,0.130920,50.196078
3614.733000,0.108490,50.196078
3615.234000,0.117569,50.196078
3615.734000,0.106888,50.196078
3616.233000,0.079575,50.000000
3616.734000,0.088577,50.196078
3617.233000,0.089264,50.196078
3617.734000,0.081863,50.196078
3618.233000,0.106201,50.196078
3618.734000,0.098190,50.392157
3619.233000,0.121613,50.196078
3619.733000,0.131226,50.196078
3620.233000,0.142059,50.196078
3620.733000,0.146255,50.196078
3621.235000,0.144043,50.196078
3621.735000,0.142670,50.196078
3622.233000,0.125732,50.196078
3622.733000,0.113220,50.196078
3623.234000,0.120544,50.196078
3623.733000,0.088882,50.196078
3624.233000,0.078430,50.196078
3624.733000,0.083237,50.196078
3625.233000,0.094757,50.196078
3625.733000,0.106277,50.196078
3626.233000,0.119171,50.196078
3626.734000,0.113449,50.196078
3627.233000,0.142670,50.196078
3627.733000,0.145416,50.196078
3628.233000,0.140381,50.196078
3628.733000,0.132446,50.196078
3629.233000,0.119781,50.196078
3629.733000,0.113983,50.000000
3630.233000,0.103455,50.196078
3630.734000,0.106049,50.196078
3631.233000,0.079269,50.196078
3631.734000,0.081329,50.196078
3632.233000,0.092087,50.196078
3632.733000,0.110245,50.196078
3633.233000,0.119553,50.196078
3633.733000,0.126266,50.196078
3634.233000,0.132599,50.196078
3634.733000,0.145721,50.196078
3635.233000,0.143051,50.196078
3635.733000,0.142670,50.196078
3636.234000,0.144196,50.196078
3636.735000,0.141220,50.196078
3637.234000,0.132675,50.196078
3637.734000,0.129547,50.196078
3638.235000,0.119324,50.392157
3638.733000,0.098953,50.196078
3639.233000,0.086746,50.196078
3639.733000,0.083008,50.196078
3640.233000,0.079956,50.196078
3640.733000,0.086975,50.196078
3641.234000,0.082397,50.196078
3641.733000,0.093918,50.196078
3642.233000,0.101166,50.196078
3642.734000,0.090256,50.196078
3643.233000,0.105057,50.196078
3643.733000,0.116577,50.196078
3644.233000,0.117874,50.196078
3644.734000,0.109024,50.196078
3645.233000,0.124512,50.196078
3645.735000,0.115204,50.196078
3646.233000,0.135040,50.196078
3646.733000,0.139847,50.196078
3647.234000,0.128098,50.196078
3647.734000,0.145950,50.196078
3648.233000,0.146713,50.392157
3648.733000,0.144882,50.196078
3649.233000,0.143585,50.196078
3649.734000,0.147552,50.196078
3650.233000,0.135880,50.196078
3650.733000,0.130463,50.196078
3651.233000,0.125732,50.196078
3651.733000,0.118866,50.196078
3652.234000,0.131989,50.196078
3652.733000,0.116043,50.196078
3653.233000,0.111008,50.392157
3653.734000,0.120621,50.392157
3654.233000,0.102539,50.196078
3654.733000,0.098419,50.196078
3655.233000,0.091400,50.196078
3655.733000,0.090637,50.196078
3656.233000,0.086517,50.196078
3656.733000,0.079956,50.196078
3657.234000,0.097656,50.000000
3657.733000,0.080643,50.196078
3658.233000,0.082016,50.196078
3658.733000,0.084229,50.196078
3659.234000,0.081482,50.196078
3659.733000,0.088882,50.196078
3660.233000,0.089340,50.196078
3660.734000,0.083847,50.392157
3661.233000,0.096207,50.196078
3661.733000,0.097351,50.000000
3662.233000,0.101547,50.196078
3662.734000,0.090866,50.196078
3663.233000,0.109863,50.196078
3663.733000,0.120697,50.196078
3664.233000,0.122910,50.196078
3664.734000,0.114899,50.196078
3665.235000,0.114212,50.196078
3665.733000,0.128479,50.196078
3666.233000,0.134201,50.196078
3666.734000,0.122986,50.196078
3667.234000,0.122070,50.196078
3667.733000,0.148010,50.196078
3668.233000,0.148926,50.196078
3668.733000,0.149918,50.196078
3669.233000,0.148926,50.196078
3669.735000,0.141754,50.196078
3670.234000,0.144043,50.196078
3670.734000,0.146027,50.196078
3671.233000,0.142746,50.196078
3671.734000,0.148010,50.392157
3672.233000,0.128860,50.196078
3672.733000,0.129700,50.196078
3673.234000,0.140228,50.196078
3673.733000,0.141907,50.196078
3674.234000,0.152588,50.196078
3674.734000,0.149612,50.196078
3675.234000,0.149460,50.196078
3675.734000,0.147324,50.196078
3676.233000,0.127335,50.196078
3676.733000,0.126572,50.196078
3677.234000,0.138702,50.196078
3677.735000,0.133057,50.196078
3678.233000,0.119095,50.196078
3678.733000,0.116806,50.196078
3679.233000,0.114365,50.196078
3679.734000,0.126190,50.196078
3680.233000,0.110092,50.196078
3680.733000,0.107117,50.196078
3681.234000,0.119934,50.196078
3681.733000,0.098495,50.196078
3682.233000,0.094452,50.196078
3682.733000,0.091705,50.196078
3683.234000,0.093460,50.196078
3683.733000,0.089645,50.196078
3684.233000,0.088882,50.196078
3684.733000,0.089645,50.196078
